dbo,ml_item_features,available_quantity,int,10,YES,NO,NO
dbo,ml_item_features,shipping_free,bit,NULL,YES,NO,NO
dbo,ml_item_features,logistics_type,nvarchar,60,YES,NO,NO
dbo,ml_item_features,features_json,nvarchar,-1,YES,NO,NO
dbo,ml_item_features,last_seen_at,datetime2,NULL,NO,NO,NO
dbo,ml_item_scores,item_id,nvarchar,40,NO,YES,NO
dbo,ml_item_scores,model_version,nvarchar,50,NO,NO,NO
dbo,ml_item_scores,score,float,53,NO,NO,NO
dbo,ml_item_scores,explanation_json,nvarchar,-1,YES,NO,NO
dbo,ml_item_scores,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_jobs,job_id,bigint,19,NO,YES,NO
dbo,ml_jobs,job_type,nvarchar,30,NO,NO,NO
dbo,ml_jobs,payload_json,nvarchar,-1,NO,NO,NO
dbo,ml_jobs,status,nvarchar,20,NO,NO,NO
dbo,ml_jobs,attempts,int,10,NO,NO,NO
dbo,ml_jobs,last_error,nvarchar,-1,YES,NO,NO
dbo,ml_jobs,locked_by,nvarchar,80,YES,NO,NO
dbo,ml_jobs,locked_until,datetime2,NULL,YES,NO,NO
dbo,ml_jobs,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_jobs,updated_at,datetime2,NULL,NO,NO,NO
dbo,ml_oauth_states,state,nvarchar,200,NO,YES,NO
dbo,ml_oauth_states,code_verifier,nvarchar,400,NO,NO,NO
dbo,ml_oauth_states,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_oauth_states,used_at,datetime2,NULL,YES,NO,NO
dbo,ml_scrape_items,scrapeItemId,bigint,19,NO,YES,NO
dbo,ml_scrape_items,runId,bigint,19,NO,NO,YES
dbo,ml_scrape_items,pageId,bigint,19,YES,NO,YES
dbo,ml_scrape_items,itemId,varchar,50,NO,NO,NO
dbo,ml_scrape_items,itemUrl,nvarchar,1000,NO,NO,NO
dbo,ml_scrape_items,title,nvarchar,1000,YES,NO,NO
dbo,ml_scrape_items,price,decimal,18,YES,NO,NO
dbo,ml_scrape_items,currencyId,varchar,10,YES,NO,NO
dbo,ml_scrape_items,sellerId,varchar,50,YES,NO,NO
dbo,ml_scrape_items,sellerUrl,nvarchar,1000,YES,NO,NO
dbo,ml_scrape_items,positionInPage,int,10,YES,NO,NO
dbo,ml_scrape_items,discoveredAt,datetime2,NULL,NO,NO,NO
dbo,ml_scrape_items,persisted,bit,NULL,NO,NO,NO
dbo,ml_scrape_pages,pageId,bigint,19,NO,YES,NO
dbo,ml_scrape_pages,runId,bigint,19,NO,NO,YES
dbo,ml_scrape_pages,pageNumber,int,10,NO,NO,NO
dbo,ml_scrape_pages,pageUrl,nvarchar,1000,NO,NO,NO
dbo,ml_scrape_pages,httpStatus,int,10,YES,NO,NO
dbo,ml_scrape_pages,itemsExtracted,int,10,NO,NO,NO
dbo,ml_scrape_pages,itemsReportedTotal,int,10,YES,NO,NO
dbo,ml_scrape_pages,durationMs,int,10,YES,NO,NO
dbo,ml_scrape_pages,blocked,bit,NULL,NO,NO,NO
dbo,ml_scrape_pages,blockReason,varchar,100,YES,NO,NO
dbo,ml_scrape_pages,createdAt,datetime2,NULL,NO,NO,NO
dbo,ml_scrape_runs,runId,bigint,19,NO,YES,NO
dbo,ml_scrape_runs,runUid,uniqueidentifier,NULL,NO,NO,NO
dbo,ml_scrape_runs,sourceUrl,nvarchar,1000,NO,NO,NO
dbo,ml_scrape_runs,siteId,varchar,10,NO,NO,NO
dbo,ml_scrape_runs,queryText,nvarchar,500,YES,NO,NO
dbo,ml_scrape_runs,startedAt,datetime2,NULL,NO,NO,NO
dbo,ml_scrape_runs,finishedAt,datetime2,NULL,YES,NO,NO
dbo,ml_scrape_runs,status,varchar,20,NO,NO,NO
dbo,ml_scrape_runs,pagesVisited,int,10,NO,NO,NO
dbo,ml_scrape_runs,itemsExtracted,int,10,NO,NO,NO
dbo,ml_scrape_runs,itemsReportedTotal,int,10,YES,NO,NO
dbo,ml_scrape_runs,coveragePercent,decimal,5,YES,NO,NO
dbo,ml_scrape_runs,workerId,varchar,100,YES,NO,NO
dbo,ml_scrape_runs,errorMessage,nvarchar,-1,YES,NO,NO
dbo,ml_scrape_runs,createdAt,datetime2,NULL,NO,NO,NO
dbo,ml_scrape_runs,updatedAt,datetime2,NULL,NO,NO,NO
dbo,ml_search_results,search_result_id,bigint,19,NO,YES,NO
dbo,ml_search_results,search_run_id,bigint,19,NO,NO,YES
dbo,ml_search_results,item_id,nvarchar,40,NO,NO,NO
dbo,ml_search_results,title,nvarchar,500,YES,NO,NO
dbo,ml_search_results,price,decimal,18,YES,NO,NO
dbo,ml_search_results,currency_id,nvarchar,10,YES,NO,NO
dbo,ml_search_results,condition,nvarchar,30,YES,NO,NO
dbo,ml_search_results,permalink,nvarchar,1000,YES,NO,NO
dbo,ml_search_results,seller_id,bigint,19,YES,NO,NO
dbo,ml_search_results,thumbnail,nvarchar,1000,YES,NO,NO
dbo,ml_search_results,raw_json,nvarchar,-1,YES,NO,NO
dbo,ml_search_results,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_search_results,updated_at,datetime2,NULL,NO,NO,NO
dbo,ml_search_runs,search_run_id,bigint,19,NO,YES,NO
